lr,la,rho*,T*,shear_viscosity,shear_viscosity_std,alpha,author_id
17.0,11.0,0.609953,0.530406,1.77881,,0.3371584110540872,Slepavicius 2023
18.0,6.0,0.561517,0.949596,0.700536,,0.6928203230275509,Slepavicius 2023
18.0,6.0,0.689047,0.88108,1.191975,,0.6928203230275509,Slepavicius 2023
18.0,6.0,0.719185,0.813634,1.359706,,0.6928203230275509,Slepavicius 2023
18.0,6.0,0.581503,0.95602,0.725912,,0.6928203230275509,Slepavicius 2023
18.0,6.0,0.560565,0.813634,0.953221,,0.6928203230275509,Slepavicius 2023
18.0,7.0,0.620084,0.793827,0.8497,,0.5471940531479003,Slepavicius 2023
18.0,7.0,0.644682,0.701987,1.152188,,0.5471940531479003,Slepavicius 2023
18.0,7.0,0.666406,0.705624,1.235679,,0.5471940531479003,Slepavicius 2023
18.0,7.0,0.691963,0.733812,1.211245,,0.5471940531479003,Slepavicius 2023
18.0,7.0,0.605388,0.68471,1.178168,,0.5471940531479003,Slepavicius 2023
18.0,8.0,0.627554,0.616982,1.407999,,0.4591528202252848,Slepavicius 2023
18.0,8.0,0.672939,0.69076,1.104438,,0.4591528202252848,Slepavicius 2023
18.0,8.0,0.655961,0.651844,1.265027,,0.4591528202252848,Slepavicius 2023
18.0,8.0,0.564211,0.614549,1.258047,,0.4591528202252848,Slepavicius 2023
18.0,8.0,0.698734,0.696435,1.255202,,0.4591528202252848,Slepavicius 2023
18.0,9.0,0.791876,0.560491,2.306537,,0.39999999999999997,Slepavicius 2023
18.0,9.0,0.651995,0.631204,1.165436,,0.39999999999999997,Slepavicius 2023
18.0,9.0,0.722102,0.574634,1.920193,,0.39999999999999997,Slepavicius 2023
18.0,9.0,0.652329,0.591753,1.490114,,0.39999999999999997,Slepavicius 2023
18.0,9.0,0.687717,0.588776,1.62675,,0.39999999999999997,Slepavicius 2023
18.0,10.0,0.62006,0.634522,0.878586,,0.35741587431752303,Slepavicius 2023
18.0,10.0,0.628938,0.524352,2.081526,,0.35741587431752303,Slepavicius 2023
18.0,10.0,0.591038,0.650559,0.758882,,0.35741587431752303,Slepavicius 2023
18.0,10.0,0.834145,0.538298,3.177887,,0.35741587431752303,Slepavicius 2023
18.0,10.0,0.802732,0.526444,2.507392,,0.35741587431752303,Slepavicius 2023
18.0,11.0,0.596459,0.583083,1.033041,,0.3252281426799775,Slepavicius 2023
18.0,11.0,0.778749,0.559918,2.077506,,0.3252281426799775,Slepavicius 2023
18.0,11.0,0.639762,0.53543,1.679106,,0.3252281426799775,Slepavicius 2023
18.0,11.0,0.829735,0.514913,3.20851,,0.3252281426799775,Slepavicius 2023
18.0,11.0,0.705414,0.546681,1.799837,,0.3252281426799775,Slepavicius 2023
18.0,12.0,0.692344,0.492994,2.59937,,0.3,Slepavicius 2023
18.0,12.0,0.661328,0.482208,2.726207,,0.3,Slepavicius 2023
18.0,12.0,0.647067,0.536139,1.596527,,0.3,Slepavicius 2023
18.0,12.0,0.75509,0.548829,1.816395,,0.3,Slepavicius 2023
18.0,12.0,0.837801,0.495532,3.451388,,0.3,Slepavicius 2023
18.0,13.0,0.665335,0.55564,1.161227,,0.2796643079995438,Slepavicius 2023
18.0,13.0,0.694752,0.461298,3.571296,,0.2796643079995438,Slepavicius 2023
18.0,13.0,0.818231,0.490703,3.01613,,0.2796643079995438,Slepavicius 2023
18.0,13.0,0.721627,0.500505,2.421217,,0.2796643079995438,Slepavicius 2023
18.0,13.0,0.770292,0.533586,1.979951,,0.2796643079995438,Slepavicius 2023
18.0,14.0,0.63114,0.49951,1.801952,,0.26290219002528925,Slepavicius 2023
18.0,14.0,0.725996,0.492374,2.507534,,0.26290219002528925,Slepavicius 2023
18.0,14.0,0.650702,0.446586,3.554666,,0.26290219002528925,Slepavicius 2023
18.0,14.0,0.724151,0.460263,3.569482,,0.26290219002528925,Slepavicius 2023
18.0,14.0,0.793539,0.479292,3.195276,,0.26290219002528925,Slepavicius 2023
19.0,6.0,0.638751,0.856812,0.913929,,0.673844367102088,Slepavicius 2023
19.0,6.0,0.559543,0.958414,0.679427,,0.673844367102088,Slepavicius 2023
19.0,6.0,0.740544,0.814914,1.547256,,0.673844367102088,Slepavicius 2023
19.0,6.0,0.630798,0.865191,0.892289,,0.673844367102088,Slepavicius 2023
19.0,6.0,0.562724,0.932228,0.694166,,0.673844367102088,Slepavicius 2023
19.0,7.0,0.591424,0.703982,1.028518,,0.5315441843179891,Slepavicius 2023
19.0,7.0,0.684892,0.726232,1.125165,,0.5315441843179891,Slepavicius 2023
19.0,7.0,0.629456,0.671052,1.284834,,0.5315441843179891,Slepavicius 2023
19.0,7.0,0.594647,0.778741,0.809374,,0.5315441843179891,Slepavicius 2023
19.0,7.0,0.568218,0.710212,0.975459,,0.5315441843179891,Slepavicius 2023
19.0,8.0,0.622696,0.736032,0.862247,,0.4455264732913873,Slepavicius 2023
19.0,8.0,0.615773,0.602641,1.462164,,0.4455264732913873,Slepavicius 2023
19.0,8.0,0.59995,0.610581,1.346922,,0.4455264732913873,Slepavicius 2023
19.0,8.0,0.590061,0.672513,0.955898,,0.4455264732913873,Slepavicius 2023
19.0,8.0,0.773013,0.635195,1.883194,,0.4455264732913873,Slepavicius 2023
19.0,9.0,0.613499,0.62083,1.084626,,0.387741557328608,Slepavicius 2023
19.0,9.0,0.620585,0.645634,0.933856,,0.387741557328608,Slepavicius 2023
19.0,9.0,0.576041,0.634691,0.91058,,0.387741557328608,Slepavicius 2023
19.0,9.0,0.700225,0.617912,1.252108,,0.387741557328608,Slepavicius 2023
19.0,9.0,0.68369,0.566845,1.748944,,0.387741557328608,Slepavicius 2023
19.0,10.0,0.614327,0.536534,1.740384,,0.346147980000992,Slepavicius 2023
19.0,10.0,0.821061,0.523548,2.775491,,0.346147980000992,Slepavicius 2023
19.0,10.0,0.690383,0.604199,1.218802,,0.346147980000992,Slepavicius 2023
19.0,10.0,0.761253,0.539268,2.193345,,0.346147980000992,Slepavicius 2023
19.0,10.0,0.671023,0.554988,1.68071,,0.346147980000992,Slepavicius 2023
19.0,11.0,0.732146,0.49041,3.107162,,0.31471315045945797,Slepavicius 2023
19.0,11.0,0.649775,0.59239,0.984095,,0.31471315045945797,Slepavicius 2023
19.0,11.0,0.638463,0.57745,1.126777,,0.31471315045945797,Slepavicius 2023
19.0,11.0,0.863657,0.510546,4.169143,,0.31471315045945797,Slepavicius 2023
19.0,11.0,0.715177,0.515093,2.366518,,0.31471315045945797,Slepavicius 2023
19.0,12.0,0.702505,0.525377,1.841429,,0.2900782360497496,Slepavicius 2023
19.0,12.0,0.650187,0.506057,2.04823,,0.2900782360497496,Slepavicius 2023
19.0,12.0,0.649465,0.556538,1.209139,,0.2900782360497496,Slepavicius 2023
19.0,12.0,0.732092,0.481128,3.260082,,0.2900782360497496,Slepavicius 2023
19.0,12.0,0.639723,0.552799,1.217147,,0.2900782360497496,Slepavicius 2023
19.0,13.0,0.755381,0.471977,3.42006,,0.27022311148688244,Slepavicius 2023
19.0,13.0,0.684839,0.477396,2.799354,,0.27022311148688244,Slepavicius 2023
19.0,13.0,0.784405,0.509904,2.236833,,0.27022311148688244,Slepavicius 2023
19.0,13.0,0.630096,0.570707,0.906682,,0.27022311148688244,Slepavicius 2023
19.0,13.0,0.802041,0.49666,2.637415,,0.27022311148688244,Slepavicius 2023
19.0,14.0,0.767166,0.512096,1.939587,,0.2538589713343798,Slepavicius 2023
19.0,14.0,0.741792,0.468837,3.183104,,0.2538589713343798,Slepavicius 2023
19.0,14.0,0.729479,0.520865,1.578327,,0.2538589713343798,Slepavicius 2023
19.0,14.0,0.659703,0.515604,1.472557,,0.2538589713343798,Slepavicius 2023
19.0,14.0,0.80821,0.50742,2.532542,,0.2538589713343798,Slepavicius 2023
20.0,6.0,0.585262,0.81534,0.911692,,0.6569778240214335,Slepavicius 2023
20.0,6.0,0.623514,0.913921,0.892793,,0.6569778240214335,Slepavicius 2023
20.0,6.0,0.593869,0.806098,0.958257,,0.6569778240214335,Slepavicius 2023
20.0,6.0,0.702569,0.846147,1.276501,,0.6569778240214335,Slepavicius 2023
20.0,6.0,0.61937,0.825609,0.97729,,0.6569778240214335,Slepavicius 2023
20.0,7.0,0.583626,0.811399,0.719148,,0.517634131898025,Slepavicius 2023
20.0,7.0,0.662635,0.778245,1.018157,,0.517634131898025,Slepavicius 2023
20.0,7.0,0.609637,0.663951,1.24817,,0.517634131898025,Slepavicius 2023
20.0,7.0,0.7553,0.679656,1.72437,,0.517634131898025,Slepavicius 2023
20.0,7.0,0.601184,0.750326,0.879564,,0.517634131898025,Slepavicius 2023
20.0,8.0,0.673013,0.675245,1.091498,,0.43341547042828077,Slepavicius 2023
20.0,8.0,0.674344,0.670572,1.122363,,0.43341547042828077,Slepavicius 2023
20.0,8.0,0.729596,0.593468,1.890716,,0.43341547042828077,Slepavicius 2023
20.0,8.0,0.566502,0.664341,0.913992,,0.43341547042828077,Slepavicius 2023
20.0,8.0,0.804486,0.587237,2.360938,,0.43341547042828077,Slepavicius 2023
20.0,9.0,0.596397,0.615774,1.011155,,0.37684698057156896,Slepavicius 2023
20.0,9.0,0.702847,0.569233,1.764529,,0.37684698057156896,Slepavicius 2023
20.0,9.0,0.648598,0.640834,0.988885,,0.37684698057156896,Slepavicius 2023
20.0,9.0,0.834205,0.556344,3.122535,,0.37684698057156896,Slepavicius 2023
20.0,9.0,0.64041,0.653723,0.913658,,0.37684698057156896,Slepavicius 2023
20.0,10.0,0.647258,0.586866,1.17302,,0.3361344537815126,Slepavicius 2023
20.0,10.0,0.681876,0.543892,1.797064,,0.3361344537815126,Slepavicius 2023
20.0,10.0,0.685722,0.535834,1.927717,,0.3361344537815126,Slepavicius 2023
20.0,10.0,0.740273,0.553964,1.939223,,0.3361344537815126,Slepavicius 2023
20.0,10.0,0.69901,0.612382,1.261333,,0.3361344537815126,Slepavicius 2023
20.0,11.0,0.624677,0.493107,2.275772,,0.305369443695128,Slepavicius 2023
20.0,11.0,0.71693,0.534625,1.872487,,0.305369443695128,Slepavicius 2023
20.0,11.0,0.711209,0.486719,2.915705,,0.305369443695128,Slepavicius 2023
20.0,11.0,0.667943,0.521211,1.944476,,0.305369443695128,Slepavicius 2023
20.0,11.0,0.697979,0.48608,3.003579,,0.305369443695128,Slepavicius 2023
20.0,12.0,0.892714,0.460335,5.681951,,0.28126240713198375,Slepavicius 2023
20.0,12.0,0.621542,0.551667,1.138873,,0.28126240713198375,Slepavicius 2023
20.0,12.0,0.743807,0.54002,1.641198,,0.28126240713198375,Slepavicius 2023
20.0,12.0,0.731033,0.517954,2.056138,,0.28126240713198375,Slepavicius 2023
20.0,12.0,0.775194,0.470143,3.670188,,0.28126240713198375,Slepavicius 2023
20.0,13.0,0.704754,0.549926,1.335024,,0.26183499913763525,Slepavicius 2023
20.0,13.0,0.79127,0.505482,2.320598,,0.26183499913763525,Slepavicius 2023
20.0,13.0,0.82803,0.494223,3.034231,,0.26183499913763525,Slepavicius 2023
20.0,13.0,0.665023,0.542223,1.143378,,0.26183499913763525,Slepavicius 2023
20.0,13.0,0.797582,0.519704,2.337896,,0.26183499913763525,Slepavicius 2023
20.0,14.0,0.661719,0.463914,2.68421,,0.24582514033473893,Slepavicius 2023
20.0,14.0,0.645138,0.491542,1.854072,,0.24582514033473893,Slepavicius 2023
20.0,14.0,0.665487,0.474275,2.408988,,0.24582514033473893,Slepavicius 2023
20.0,14.0,0.855788,0.49442,3.744925,,0.24582514033473893,Slepavicius 2023
20.0,14.0,0.920603,0.461612,7.447131,,0.24582514033473893,Slepavicius 2023
